X,Y,Class
3.599306660735779,-4.518004413325244,3
-8.054266185302954,2.3645576765051333,2
4.189354141417664,-3.1216646943519377,0
5.576390314685733,-4.831668204051086,0
-4.730071585903403,-1.4574410404433307,3
-1.7791352831250662,1.8855552624636565,1
11.574002306927259,-2.8831629273214743,3
-3.975610979904184,2.968958112388693,1
0.24444133520980782,3.60424684491681,1
6.741350626717122,-6.503556999475846,3
3.154251301279638,-2.2883098643714512,0
5.62576465478497,-4.6527588931002395,3
-2.656760932753813,6.38636645681955,1
-0.8391631204812164,3.3904232701754977,1
3.442376826702536,-2.109869659590309,0
6.800910791218348,-2.820967103212491,0
-8.409096310957297,3.2382550171166598,2
-2.447922627267471,3.765249883771779,1
5.138287832393605,0.6248781326636661,0
4.924739614212946,-3.8074483239866823,3
3.1710058629194067,-3.927322716065686,0
3.72117728467736,-4.1787279309476855,0
-8.116391248024689,2.907323507160645,2
7.435024104624654,-11.482356929852749,3
-0.1042941640905275,2.9301523724442045,1
-8.613198978738076,2.4950055914971636,2
4.276959244771602,-3.3640149065038494,0
-4.377305499509264,-2.9745358031750646,3
-1.8705574365955853,-16.996526103419587,3
-9.295129821451475,2.7758108810333955,1
-7.681084639883933,2.5852412051064735,2
-2.858240554059462,2.393529560288137,1
5.962717522139448,-2.905674022660565,0
4.157630674141983,-5.772065065976014,0
4.395904425344295,-2.4015952359897614,0
3.5393522252815877,-3.164799468103875,0
-5.133210847274874,5.603814284807097,1
-1.8160398133943794,4.8144648348617975,1
6.560202908022415,4.3306342946826675,3
-7.724950888709988,3.5153615232582833,2
-8.232471071756196,3.1214445782125164,2
-3.04050089146152,-0.637995787029034,1
4.055930789358484,-0.9579864436828749,3
-6.492999381521434,3.732032748034057,1
-7.633019356645698,3.7837990551016913,2
-4.449852578103155,7.6889830711786225,1
-8.518445193116102,3.8383253036464793,2
-8.871014933563401,3.6159569407983505,2
3.8379838211865236,-4.256046946319164,0
5.943250311801996,-6.3849164892663675,3
11.724477976696413,-4.660412932843962,3
5.309973289417375,-2.091285764221066,0
-4.541403269815262,2.194363822727108,1
-6.563581249805247,4.035781896738438,1
-1.77000758099729,1.6946851311553324,1
-0.9968274086702383,3.4610708863005377,1
3.640942906530699,-4.274824943354425,0
4.156614551237777,-2.249797272681608,0
5.094723354005438,-5.108451931363674,0
6.957475435153726,-18.320425962618337,3
5.883495196401341,-0.321282570863346,3
-0.04741116551647373,-3.018069036160396,3
-8.098459012202898,3.031439511211027,2
-0.2503466582623468,3.3270546309146063,1
-0.4130373866516921,-10.791029093841132,3
2.299651664959398,-3.492512008146686,0
11.857137034247721,-11.874419413161878,3
-1.175639553950374,-5.037568634299449,3
-0.23252770852450144,5.848391118168083,1
-8.142245531722862,3.238131954537293,2
-9.239407376215631,2.58942664913643,2
0.23692810269493414,-5.576231447980139,3
4.689581986232027,-3.1178303458005994,0
-8.173741111002247,3.056688403742227,2
3.331404023679953,-10.5555744739093,3
4.168292027007422,-1.3699614108649785,0
1.4118671933478493,-11.44383146180477,3
-0.4435204013286791,4.9654651454063705,1
-7.805991248040809,3.955199422081949,2
-8.317963302726316,3.5434784095051146,2
5.390697826545971,-3.721319708682988,0
4.923695428783846,-3.041440401557018,0
-3.320942930742671,-1.5653124824971658,1
-8.391003160252048,2.9860426651921603,2
-8.623180686401078,2.8512789084453027,2
3.359962746661871,-3.3015760257747373,0
-8.41802946254133,4.001355486770726,2
-8.792945166423431,3.4359666695977538,2
-2.033357560442031,4.537010446362462,1
-3.9606114312040233,6.2302957739426805,1
0.32752311461691797,8.285655165183625,3
-1.4569332150598866,2.3214450403153757,1
-7.709202619536301,3.0034021093192056,2
-0.9374315184094035,-1.3534415124725934,1
0.15593465854686528,4.870970204890832,1
-7.879972285333605,3.27082357061403,2
3.862425448079194,-4.020313687071204,0
-2.231891018928376,6.428852368240317,1
-8.095969026366491,2.931462764973411,2
1.788687945101863,-7.0300214734114554,3
5.229941613603476,-3.7044187312796977,0
4.427660460290847,-3.556511152554973,0
-8.083515784808808,3.3393812825614284,2
-7.1683689758710525,2.151715118863113,2
-3.831555342337292,5.415149114975561,1
-8.021199748029892,2.452778962060806,2
-4.870641752217796,2.723903045318958,1
-7.995644530270345,1.5782366320112717,2
-8.555513388370667,3.810207011005549,2
-2.3109665906582757,0.05427253932868492,1
-7.338360482451053,3.6272686266089442,2
2.731250345225945,-3.6041345694354447,0
4.3042267600277535,-4.566373981496243,0
10.396220584505633,-3.1037876634604613,3
-1.1469755785483058,3.5407804981093065,1
9.878978496831675,-0.7323264604860587,3
-8.196954691959426,3.4697546529615018,2
15.527169768561288,-3.3341014835311453,3
0.6600390900699828,-10.131180513417622,3
-1.9842916213989348,-10.770001748808042,3
-1.645973535305271,3.66694205707559,1
-1.5318695761788321,1.8235835581418307,1
-8.695813043118815,3.959725443962089,2
-7.185689712687667,0.5014924333134203,1
5.732746541052939,-2.6206444602340846,0
4.744182819529147,-3.684362006672302,0
-8.430253118047375,3.3499299744168924,2
3.81455028771642,-4.052797437307224,0
-2.189349414265757,5.028962759411234,1
-7.547095949037777,3.6689396943802333,2
-8.254719202403725,4.359964021768363,2
6.807793070712548,-1.0735486994345682,0
5.278788076855861,-2.465574729818492,3
5.134153907043633,3.4824073284994093,3
4.52557585843013,-2.544757798270426,0
5.6811706098910495,-1.1304039487120008,0
-3.219760059216119,1.1764568253733294,1
14.317761181482533,-5.045489887357871,3
2.9133713388753146,-2.4900089246356747,0
-7.824880365333953,3.195201505907167,2
7.338940811146852,-5.941577176593384,3
-8.601571562353884,3.293591086493447,2
-8.779591119586073,3.1418083672025987,2
-3.4132521582521766,4.3306795570200975,1
-2.9530771705253134,1.6983605179046641,1
0.19297611416255367,3.8854767656310383,1
-3.6669369819500277,0.2966629680959052,1
-8.247311480637652,3.813502016760455,2
-4.512563322179409,-5.256070825335986,3
1.5611789050139273,-9.541675067196689,3
3.370851964202929,-0.10726225021067837,0
3.5614123624443628,0.9314790294958932,3
5.64266143601236,-5.821299550141566,3
-7.814955955567112,3.1532123617316765,2
12.412881173196975,-2.234090383437193,3
-1.1769960036684537,1.2220791955839354,1
-0.2796689731341393,3.087924613350463,1
5.064364450466355,-5.37991211867458,0
2.6636055893268336,-0.7601428168861539,0
-8.445791080365638,2.9448254487658243,2
-8.679123926432574,2.8030147396835243,2
-8.060724669599264,3.1549537638824336,2
5.773315188151994,-3.2078711094531345,0
2.6438592575650097,3.738762033759027,3
-3.7313742887592287,3.5996516964260543,3
3.062209676243123,-4.7369015871271785,0
2.4758570517499114,-3.779284986328687,0
-2.909316516032157,-1.5836872840907619,1
6.513197455362565,-0.6985718240004424,3
-6.439055997933077,3.4613675859540844,1
4.854107059097573,-1.651136029888567,0
6.429772911120821,-2.9104328108349224,0
-8.667902550785023,3.487674151079652,2
5.671967764072614,-2.11097580762629,0
0.04208654377242871,2.2252140279260035,1
5.859028600262171,-2.7977777924729024,0
0.15258960528384558,-1.3085954369102648,1
1.9990131216956026,3.1574494177066468,1
-0.11389720716590879,-1.1896746625891317,1
-6.013827584888038,-2.7779355714227574,1
-1.3659934931333313,1.3410691917561026,1
5.008907799927814,-3.5228189515293096,0
-7.374497045157426,-2.509901380263603,1
5.085869309956601,-3.9899296030542284,0
5.294298286920924,-4.156902516473668,0
3.1325528175868893,-5.80855090912913,0
-8.197015392520528,3.244943799398281,2
3.3016564288199763,-3.5068280756390497,0
-8.097723995284953,3.1293390820078417,2
6.050036496064463,-3.616175827427458,0
3.6664415264270347,-2.3140406520612076,0
10.9300830458999,-9.889079152791254,3
0.9041467368200604,2.704528743050148,1
4.0544565885708845,-3.401069008357556,0
4.62061598476415,-2.604410452256201,0
3.61093377557898,-4.6934508532003285,0
-8.40858174086429,3.4877158410263576,2
-0.36426887422032017,-6.904921514435558,3
3.811905347191737,-9.943847253949984,3
4.133434249066639,-2.681089105105234,0
0.8139328287607546,3.2764244794001796,1
0.8248711578943366,4.606342175415582,1
5.223097185362671,-10.186767684863614,3
0.9604638265897547,-5.798289657615609,3
-7.486682167056612,3.2217820813419857,2
-4.208934271016668,0.6174352732887709,1
-3.31451387156855,2.7664320276228005,1
-7.7734143383068375,3.356169500596961,2
-8.59657289284117,3.2596534753546447,2
-3.2649451586248963,2.1119151824387252,1
-0.2583414198919698,6.528433296005982,1
6.414689393645097,-3.7737021930549717,0
6.912765971912638,-1.6329411437320835,0
-2.0244108848683346,6.5423249733532085,1
-8.26611321924688,3.1989270299633175,2
-7.486515491176949,2.732465993974656,2
4.859103875385083,-3.158622426157421,0
4.996829618745776,-2.8200642552089534,0
3.4865036607259796,7.524873638025081,1
3.765579799854974,-2.97963304632251,0
-7.161572161215779,3.015485678474498,2
3.1669498417090662,-0.7935214364666008,3
-7.887569974772269,2.5445149321107063,2
6.496198919211985,-13.431996497877527,3
-3.9023914770956685,5.640247622195608,1
-1.9962660775802972,3.459589719277437,1
-8.393646838915803,3.0222048538852997,2
-4.373346265250556,-3.382706747677638,1
2.1168979297243524,-3.060778988872388,0
2.6381952655322625,-4.006774887299531,0
3.8394864982230312,-1.6242297295699921,0
4.4707504641081846,-3.55637759507211,0
-8.71678816966489,0.388529326376988,1
-8.810749383143785,3.4521289453656845,2
-7.60627434895298,3.087198891465917,2
-8.979608971957346,3.522121268270566,2
-2.632454309893993,3.3281678530615064,1
3.112078044300774,-8.891984100454351,3
6.003785416664121,-2.9302164260520582,3
-7.960562742666752,3.891745395938899,2
-8.890233531716301,2.921140558361129,2
1.0921032621271403,1.4857913765647375,1
-8.93103609798246,-2.075269796350697,3
3.7313617321776102,-4.943257397403974,0
11.425790587259216,1.6736437043571568,3
-7.788607008513093,2.987965490295565,2
0.3091087505395764,0.7371188728316227,3
6.893843045552724,-16.724599024689105,3
5.795649408714854,-12.967474518253375,3
-8.037742475239874,3.063410168226471,2
11.16658482523021,-9.049054356121946,3
-8.791571475537959,2.4395930195775115,2
1.072913386693728,3.63340491216832,1
-0.5773364456933121,1.8189996501616303,1
4.5267012195891105,-2.491747366335625,0
-8.171109840700499,3.2023663780589304,2
-8.089192274279569,3.3193533127517085,2
4.071879617406083,0.9747164440283296,3
-4.3286643590797205,-7.4931983306862175,3
-7.724869716346758,3.2810261451611695,2
1.1399117845504696,-5.368076607302702,3
7.903209275870365,-15.096114596699495,3
7.5784981960062305,-6.3495395337719165,3
4.675234557695023,-3.9335375731074773,0
-0.9386383224346584,2.610304680415291,1
-3.8545041289496016,-0.35934459265668384,1
-8.228187307224449,3.512625227177454,2
-8.096484739387071,3.7746454609352083,2
7.330329445208445,-7.363343939292705,3
-8.648999714560496,3.008948889008126,2
2.2135326304402505,-2.4012397403331365,0
2.7991285059190067,-7.452602092460102,3
-8.572750386121339,3.516385612366859,2
4.462502074140846,-4.84822999714862,0
1.7851731871151055,-3.1039251040024407,1
8.52951361822317,-3.618892932877942,3
-1.1631351356861974,-0.582442439156984,1
2.011896086795302,-2.6508509759170544,3
-0.812806900030723,-0.4845630763291533,3
4.123502250630898,-5.202558036159337,0
2.6300289302468887,-2.98024048942144,0
-8.124881217977116,2.8080204102972126,2
-0.7780481687873768,4.4536051622582775,1
6.912401903584627,-7.698731976417956,3
-7.472728446700195,3.0904356081654565,2
7.68763251549661,-11.342776603711485,3
4.375227096779008,-3.5118627127397493,0
10.990800850183618,-2.547130705833155,3
-7.855004890198872,3.337904162362477,2
-8.053692477040231,2.8334040227253467,2
-2.993078106001014,4.690919553942273,1
-3.8499104473746173,5.042667717744511,1
2.462469524539766,3.0508327647072124,1
-6.320977169834073,0.41731333713156915,1
-8.22677173643389,4.039887797921072,2
3.9018547481813917,-2.2917087394998537,3
-2.8296460612484635,-6.045722856537719,3
-7.908336099309778,3.5320804206521728,2
-1.0284792089383377,-8.250982373991771,3
-7.792779044448172,3.4997191117700694,2
1.5622112795331398,-5.105102598273338,3
-2.917906230049904,1.9822081550233734,1
4.93993487056935,-2.2351040548245136,0
3.891788025851373,-2.3496862761923936,0
-0.2625231919752373,-7.937319511955813,3
3.834955286844142,-2.566250537480117,0
-8.243211840865747,3.8705915436993026,2
6.533238159728613,-4.769695108478069,3
-9.252008859246292,3.605240473955747,2
-8.081806465338415,3.3671810884782447,2
12.096112643350072,-5.9880745620963,3
-7.636439657924282,1.92745134619406,2
-8.408945695405878,3.93908138215734,2
7.21083683988663,-3.352401552602254,0
-5.780957075238382,5.209386530636608,1
-7.909800761654769,3.155089790716183,2
2.028096566581248,0.2741636757139494,1
5.143739628791894,-3.8231948650238254,0
-7.851470319021537,3.1441681679075866,2
5.349830719681927,-2.094238245283214,0
-0.7598494641592541,-8.116551583378133,3
-2.7042487525159618,1.891947225746017,1
2.3918122618945103,-4.751167612255027,3
-1.237208545415383,-6.217735658899614,3
-7.969824084231624,3.429421448438963,2
8.967592052383893,-16.068374032179154,3
8.286760566327189,-3.5635484838110196,3
-5.494973038715349,-5.02304156134169,3
-1.3526095517359182,3.437820627461964,1
-7.632651162329567,3.123225785796983,2
2.098248650523696,-2.063494727892322,3
4.353599039049964,-3.498200029534959,0
-8.44160155404021,2.2235205114183882,2
2.9479837559616167,-4.152575506233822,0
-2.7458041513148177,-0.11441672186079455,1
1.2647643022885924,-4.867204797238808,3
5.393237786164064,-3.5291790668081076,0
4.839176466706791,-2.4042723904120695,0
3.794432273478882,-2.1103980116402923,0
-2.547974309552792,2.156011649598695,1
4.785517953150904,-3.4397913739397983,0
4.821277225117794,-2.6364537234177967,0
-8.3653042492174,2.6920268443522706,2
4.160649449834471,-2.557951452728889,0
4.8379228685110665,-4.323788667235569,3
-0.855724462689579,2.094527712917197,1
-4.046464698431276,1.056926229571426,1
-8.026606418307878,2.763730912789784,2
-8.451539857783189,3.2370888434322818,2
-8.60992150544978,2.610706976440159,2
-8.574177995929373,3.612643584518271,2
-0.33516673630485627,0.18766076504417661,1
2.9007544816567066,-2.556682360329694,0
-8.564944674834088,3.9137873092271853,2
4.475003770578958,-4.073783986141055,0
6.186786843401473,-3.445640948087256,0
-7.989995913759211,3.8861967882243604,2
-8.244827266000197,2.9823773840737053,2
-6.895415460473356,1.0195366602739835,1
-1.5144220978619394,0.6124607344858477,1
5.302644845598098,-1.4530086663186919,3
-7.751743745883649,3.338264278088048,2
2.438242337622329,-3.8762874354549255,0
-8.337588534549509,2.9393480852473344,2
5.3920375166169325,-4.519003198319841,0
3.736163571199163,-4.601345435071799,0
-1.7824867812537057,4.81617431888605,3
5.050729036991305,-3.398791518212474,0
-8.17377035615236,3.5051199177982824,2
5.878517382491827,-7.343796546261496,3
11.994606733226753,-6.158314366526059,3
5.05422164585515,-1.8994573503075158,0
-0.24771975941444402,2.7476477029752395,1
4.395130099662526,-3.7493489808389167,0
2.9385163321512646,0.8119565531397095,1
5.0389929870586965,-2.934394540016278,0
-0.7708770849277488,-0.37130697386559763,1
4.559850079564336,-4.998722465354813,0
-4.624042338411242,3.3551686109871737,1
4.579532402739837,-4.708108607322335,0
-8.575316791791284,1.8691212853159571,2
-3.9237146556609526,5.7551188757663585,1
4.0319853936362255,-3.598691053655934,0
4.1370526403974495,3.0598395272818566,1
1.9283191392005348,1.0546233977944897,1
-7.392956627093622,3.8817093963808236,2
-0.009826718413154412,-2.2567104764175294,1
-8.223208370394188,2.461000779925784,2
3.7554730694277882,1.7163475743549153,1
-8.650512833397778,1.919124939117719,2
-8.214423280676169,2.704926628344321,2
-8.184545060870617,3.2715991368405923,2
0.9963511302615418,1.8624382686745549,1
7.973706839198655,-8.283037270840378,3
-7.881849181558751,4.1649991315531905,2
-8.188258239575438,3.614259418387289,2
-8.359409824521599,3.6710589814440677,2
-1.9534228418592197,1.9817322613093449,1
-8.32351300656879,3.5649111818600354,2
-2.316680719122407,-1.5379168462642046,1
-3.3856893609434113,-13.068488711847627,3
5.148461100691927,-3.4900362342129876,0
-1.829180671421848,1.5037647455255514,1
3.272390279585985,-1.9867369901629783,0
-8.035672295019303,2.9218689972672625,2
-2.614975977987519,3.133575131666895,1
3.6015715960384815,-3.138984894661164,0
5.6617818737339904,-4.0632716060353165,0
5.310614620847039,-2.2316152106342946,0
-8.026550825224026,3.5615587166115885,2
7.869818625753741,-2.747009050222105,0
-3.107111079206267,2.5786418120065298,1
-5.8194749848230725,2.4700260732266983,1
2.7185243001727426,-3.4887152524539142,0
8.59216213513905,2.30131336914946,3
-1.8996550429576964,1.479229644516403,1
-8.227110261681133,2.5128676294811783,2
5.33790883133172,-4.169182902759353,0
-7.808814341584798,3.5435200113056267,2
4.392733442571873,-2.6336929253824177,0
4.984889266313981,5.523795797189935,1
-8.371650223196355,3.3677929092819894,2
8.1339160005688,-7.895896839375632,3
3.470754727798724,-3.343374301314951,0
-8.304626508488836,2.7392545577879974,2
-7.641991218547467,3.350471351565408,2
4.669183695277799,-2.8696327073409695,0
5.785703756620489,-1.991314158630538,3
-7.728315428710996,2.92297864388696,2
-7.427338612012873,2.032806979289089,2
4.803364142605507,1.6478131933525395,3
-8.44850791103967,3.148336488861156,2
7.571933849677444,-1.9304625253527674,3
-2.7225008172463596,1.5547713900087174,1
9.362703854953587,-2.3105954569084397,3
-0.537755224896818,5.127931280953214,1
-5.680850376071675,1.3519170840367396,1
-8.431742012868758,2.977069694381491,2
0.5235640491010498,2.92346740134911,1
-7.654033550504407,2.8983096288887804,2
-8.96892920778268,3.044191854456477,2
-7.839880510468535,2.809985817704453,2
6.432204729733188,-10.332870496846166,3
-8.154903409226815,2.2755132132977103,2
2.3891520350807083,-3.3483780700651207,0
-7.812620536143552,2.5899994196824005,2
-3.8232431446325754,5.420064204361221,1
-7.518274131585174,3.9229300346669147,2
-8.114386448584415,4.334168799386081,2
-0.5280748835619162,-3.2065053919409383,1
-8.204039288878263,3.0350892631978166,2
-3.5397658274933104,2.8845487402663808,1
8.970169291961916,2.5779034600303925,3
3.046822980670993,-4.52300922446009,0
1.3019383996550342,1.2119649771174659,1
7.938218698039346,-3.2745407098048394,3
-3.2299621476761313,-0.7928191248033776,1
-6.070810669237122,2.6417957498295843,1
-7.616835387531797,3.655068657004041,2
-0.7093072598920545,-12.92297762647381,3
4.574918860352721,-3.9327656119995202,0
10.761485588401483,-8.39785091212935,3
-7.583223014687711,2.926042767519358,2
-4.163580741727099,2.235435052043831,1
5.512982684504466,3.000574248001496,1
1.7859274741820799,-2.341536376805893,0
3.696692982252013,-1.8582825327838415,0
7.171479919629755,7.565752153013186,3
-8.079060777413913,-1.1999862255307163,3
-8.607662777161448,3.0654682568661173,2
4.683689695510453,-2.3668915688857908,0
-1.5081122054624534,3.180121231459243,1
-0.8855378072092455,-9.848196730839307,3
5.326310545480024,-3.806958586977675,0
-0.870040956890038,4.6314810386659975,1
-7.136442284320761,3.8966545648728648,2
5.272056114197197,-4.938757466386897,0
2.8225139022887333,-3.575091526962532,0
6.0187781325927165,-2.716868637391347,0
7.963951772195372,2.3626286853796437,3
3.8158047304093663,-2.275126919460777,0
4.307512559552721,-10.638295499967608,3
